wavenumber_cm1,absorbance
1016.7840,0.021147
1017.2660,0.024809
1017.7480,0.028831
1018.2310,0.033493
1018.7130,0.039197
1019.1950,0.046421
1019.6770,0.055653
1020.1590,0.067315
1020.6410,0.081704
1021.1230,0.098954
1021.6050,0.119017
1022.0880,0.141658
1022.5700,0.166471
1023.0520,0.192900
1023.5340,0.220274
1024.0160,0.247848
1024.4980,0.274849
1024.9800,0.300515
1025.4620,0.324130
1025.9440,0.345047
1026.4270,0.362710
1026.9090,0.376677
1027.3910,0.386644
1027.8730,0.392470
1028.3550,0.394196
1028.8370,0.392058
1029.3190,0.386485
1029.8010,0.378078
1030.2830,0.367584
1030.7660,0.355856
1031.2480,0.343803
1031.7300,0.332336
1032.2120,0.322291
1032.6940,0.314362
1033.1760,0.309027
1033.6580,0.306507
1034.1400,0.306761
1034.6230,0.309541
1035.1050,0.314472
1035.5870,0.321157
1036.0690,0.329264
1036.5510,0.338580
1037.0330,0.349013
1037.5150,0.360560
1037.9970,0.373237
1038.4790,0.387013
1038.9620,0.401759
1039.4440,0.417228
1039.9260,0.433057
1040.4080,0.448786
1040.8900,0.463885
1041.3720,0.477792
1041.8540,0.489951
1042.3360,0.499860
1042.8190,0.507118
1043.3010,0.511463
1043.7830,0.512789
1044.2650,0.511148
1044.7470,0.506724
1045.2290,0.499804
1045.7110,0.490749
1046.1930,0.479991
1046.6760,0.468018
1047.1580,0.455294
1047.6400,0.442257
1048.1220,0.429310
1048.6040,0.416792
1049.0860,0.404957
1049.5680,0.393946
1050.0500,0.383790
1050.5320,0.374432
1051.0150,0.365771
1051.4970,0.357680
1051.9790,0.349973
1052.4610,0.342467
1052.9430,0.334978
1053.4250,0.327296
1053.9070,0.319163
1054.3890,0.310248
1054.8710,0.300164
1055.3540,0.288506
1055.8360,0.274913
1056.3180,0.259121
1056.8000,0.241010
1057.2820,0.220620
1057.7640,0.198156
1058.2460,0.173969
1058.7280,0.148543
1059.2100,0.120915
1059.6930,0.093469
1060.1750,0.068929
1060.6570,0.049226
1061.1390,0.035484
1061.6210,0.028029
1062.1030,0.026431
1062.5850,0.029583
