wavenumber_cm1,absorbance
1482.0000,0.004488
1483.0000,0.005359
1484.0000,0.006431
1485.0000,0.007725
1486.0000,0.008981
1487.0000,0.009525
1488.0000,0.010721
1489.0000,0.014750
1490.0000,0.020692
1491.0000,0.027803
1492.0000,0.037239
1493.0000,0.044359
1494.0000,0.046990
1495.0000,0.045277
1496.0000,0.039438
1497.0000,0.030349
1498.0000,0.021073
1499.0000,0.013985
1500.0000,0.008747
1501.0000,0.006470
1502.0000,0.007843
1503.0000,0.008387
1504.0000,0.008199
1505.0000,0.008181
1506.0000,0.008302
1507.0000,0.008502
1508.0000,0.008759
1509.0000,0.009104
1510.0000,0.009525
1511.0000,0.010124
1512.0000,0.010872
1513.0000,0.011737
1514.0000,0.012846
1515.0000,0.014190
1516.0000,0.015654
1517.0000,0.017057
1518.0000,0.018308
1519.0000,0.019347
1520.0000,0.020102
1521.0000,0.020526
1522.0000,0.020682
1523.0000,0.020662
1524.0000,0.020627
1525.0000,0.020620
1526.0000,0.020639
1527.0000,0.020658
1528.0000,0.020687
1529.0000,0.020743
1530.0000,0.020814
1531.0000,0.020900
1532.0000,0.020981
1533.0000,0.021078
1534.0000,0.021170
1535.0000,0.021296
1536.0000,0.021525
1537.0000,0.021909
1538.0000,0.022474
1539.0000,0.023236
1540.0000,0.024167
1541.0000,0.025230
1542.0000,0.026356
1543.0000,0.027519
1544.0000,0.028701
1545.0000,0.029855
1546.0000,0.030914
1547.0000,0.031835
1548.0000,0.032536
1549.0000,0.033018
1550.0000,0.033268
1551.0000,0.033317
1552.0000,0.033255
1553.0000,0.033215
1554.0000,0.033239
1555.0000,0.033327
1556.0000,0.033371
1557.0000,0.033445
1558.0000,0.033569
1559.0000,0.033836
1560.0000,0.034340
1561.0000,0.035188
1562.0000,0.036445
1563.0000,0.038113
1564.0000,0.040093
1565.0000,0.042328
1566.0000,0.044646
1567.0000,0.046982
1568.0000,0.049248
1569.0000,0.051599
1570.0000,0.054136
1571.0000,0.056776
1572.0000,0.059141
1573.0000,0.062726
1574.0000,0.068714
1575.0000,0.080103
1576.0000,0.094820
1577.0000,0.110860
1578.0000,0.129503
1579.0000,0.145592
1580.0000,0.154266
1581.0000,0.150876
1582.0000,0.134910
1583.0000,0.111521
1584.0000,0.084948
1585.0000,0.060857
1586.0000,0.039975
1587.0000,0.026134
1588.0000,0.022986
1589.0000,0.026155
1590.0000,0.032999
1591.0000,0.040663
1592.0000,0.049210
1593.0000,0.059613
1594.0000,0.071972
1595.0000,0.084873
1596.0000,0.097611
1597.0000,0.108717
1598.0000,0.116393
1599.0000,0.119425
1600.0000,0.117357
1601.0000,0.110439
1602.0000,0.099621
1603.0000,0.086433
1604.0000,0.072668
1605.0000,0.058581
1606.0000,0.046395
1607.0000,0.035839
1608.0000,0.027571
1609.0000,0.022116
1610.0000,0.019690
1611.0000,0.020115
1612.0000,0.022741
1613.0000,0.026082
1614.0000,0.028406
1615.0000,0.028991
1616.0000,0.027663
1617.0000,0.024364
1618.0000,0.019876
1619.0000,0.014901
1620.0000,0.010303
1621.0000,0.006725
1622.0000,0.004414
1623.0000,0.003106
1624.0000,0.002589
1625.0000,0.002678
1626.0000,0.002986
1627.0000,0.003497
1628.0000,0.004196
1629.0000,0.005033
1630.0000,0.006063
1631.0000,0.007194
1632.0000,0.008409
1633.0000,0.009735
1634.0000,0.011140
1635.0000,0.012656
1636.0000,0.014307
1637.0000,0.016134
1638.0000,0.018232
1639.0000,0.020597
1640.0000,0.023203
1641.0000,0.025956
1642.0000,0.028951
1643.0000,0.032187
1644.0000,0.035628
1645.0000,0.039326
1646.0000,0.043256
1647.0000,0.047402
1648.0000,0.051746
1649.0000,0.056047
1650.0000,0.060349
1651.0000,0.064735
1652.0000,0.069118
1653.0000,0.073771
1654.0000,0.078406
1655.0000,0.083284
1656.0000,0.089036
1657.0000,0.095834
1658.0000,0.101799
1659.0000,0.109265
1660.0000,0.120062
1661.0000,0.133964
1662.0000,0.150456
1663.0000,0.168984
1664.0000,0.189335
1665.0000,0.210901
1666.0000,0.229473
1667.0000,0.251011
1668.0000,0.272512
1669.0000,0.292687
1670.0000,0.320914
1671.0000,0.356076
1672.0000,0.396787
1673.0000,0.442402
1674.0000,0.490707
1675.0000,0.533881
1676.0000,0.579253
1677.0000,0.642451
1678.0000,0.712227
1679.0000,0.780792
1680.0000,0.850450
1681.0000,0.910569
1682.0000,0.957669
1683.0000,0.988683
1684.0000,1.000000
1685.0000,0.992090
1686.0000,0.983192
1687.0000,0.974417
1688.0000,0.959441
1689.0000,0.938174
1690.0000,0.911950
1691.0000,0.882343
1692.0000,0.853080
1693.0000,0.824384
1694.0000,0.798136
1695.0000,0.775374
1696.0000,0.756035
1697.0000,0.742668
1698.0000,0.718460
1699.0000,0.683474
1700.0000,0.639197
